UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Matt Munsch,@_MattMunsch,2016-07-17T23:59:42.000Z,"Matt Munsch
@_MattMunsch
·
Jul 17, 2016",Node-RED Analytics: AAPL at 98.78,,,,,[],https://twitter.com/_MattMunsch/status/754827952760561664
Invest World News,@InvestWorldNews,2016-07-17T23:54:19.000Z,"Invest World News
@InvestWorldNews
·
Jul 17, 2016","Research Analysts Updated EPS Estimates for December, 22nd (AAPL, AGU, AKG, ANF, AUY, BBRY, CHK, CM, CMG, CORT) http://investmentworldnews.com/2015/12/22/research-analysts-updated-eps-estimates-for-december-22nd-aapl-agu-akg-anf-auy-bbry-chk-cm-cmg-cort…",,,,,[],https://twitter.com/InvestWorldNews/status/754826598038302722
The Contrarian Trader | Trader,@ContrarianTrade,2016-07-17T23:43:15.000Z,"The Contrarian Trader | Trader
@ContrarianTrade
·
Jul 17, 2016",{Video} Bullish Plays This Coming Week AAPL PANW LL BKMU  LGIH http://bit.ly/2a8UvNR,,,,,[],https://twitter.com/ContrarianTrade/status/754823811996930048
MacHash,@MacHashNews,2016-07-18T23:57:08.000Z,"MacHash
@MacHashNews
·
Jul 18, 2016","Apple releases finished iOS 9.3.3, OS X 10.11.6, tvOS 9.2.2 & watchOS… http://dlvr.it/LqfSzZ #AppleInsider $AAPL",,,1,,[],https://twitter.com/MacHashNews/status/755189694330134530
The Apple Update,@AppleUpdate,2016-07-18T23:54:05.000Z,"The Apple Update
@AppleUpdate
·
Jul 18, 2016",Huge Apple Inc. (AAPL) iPhone Chip Designer Acquired For $32Bn - LearnBonds http://bit.ly/2aoKE2W,,,,,[],https://twitter.com/AppleUpdate/status/755188927045054464
Peripheral News,@_peripherals,2016-07-18T23:52:17.000Z,"Peripheral News
@_peripherals
·
Jul 18, 2016","#Apple iOS 10 Beta 3 Tidbits: iOS 9-Style Touch ID Option, New Keyboard Sound, and More. Read more: http://owler.us/aa4wRx $AAPL",,,,,[],https://twitter.com/_peripherals/status/755188472650932224
Navi,@NaviAvatar1,2016-07-18T23:27:38.000Z,"Navi
@NaviAvatar1
·
Jul 18, 2016","Live http://pscp.tv/NaviAvatar Stocks up 16, $GOOGL $NTDOY $AAPL lead. http://Stockmarketmojo.com $LABU $RLYP $TWTR",,,,,[],https://twitter.com/NaviAvatar1/status/755182272312074244
MacHash,@MacHashNews,2016-07-18T23:26:21.000Z,"MacHash
@MacHashNews
·
Jul 18, 2016",Apple Music shifting to iTunes Match 'acoustic fingerprinting' method… http://dlvr.it/Lqf5xf #AppleInsider $AAPL,,,,,['https://pbs.twimg.com/media/Cnrx-ktUsAAaj8A?format=jpg&name=small'],https://twitter.com/MacHashNews/status/755181947362553856
Peripheral News,@_peripherals,2016-07-18T23:20:11.000Z,"Peripheral News
@_peripherals
·
Jul 18, 2016",#Apple The iPhone is being used to study rheumatoid arthritis. Read more: http://owler.us/aa4wlZ $AAPL,,,,,[],https://twitter.com/_peripherals/status/755180394136244224
Computer News,@computer_hware,2016-07-18T23:20:11.000Z,"Computer News
@computer_hware
·
Jul 18, 2016",#Apple The iPhone is being used to study rheumatoid arthritis. Read more: http://owler.us/aa4wlB $AAPL,,,,,[],https://twitter.com/computer_hware/status/755180393590947840
EarlyBird Alerts,@EarlyBirdAlert,2016-07-18T23:20:09.000Z,"EarlyBird Alerts
@EarlyBirdAlert
·
Jul 18, 2016","Our $AAPL SmartTrack found : 
@CNBC
 RT 
@CNBCnow
: ALERT: Apple shares just rose above $100 per share since... #brokers",,,,,['https://pbs.twimg.com/profile_images/649244323565969409/e1alirkf_normal.png'],https://twitter.com/EarlyBirdAlert/status/755180386544656384
CLIFFSIDE Research,@CLIFFSIDE_Re,2016-07-18T23:18:58.000Z,"CLIFFSIDE Research
@CLIFFSIDE_Re
·
Jul 18, 2016","Replying to 
@Benzinga",,,,,[],https://twitter.com/CLIFFSIDE_Re/status/755180089814360065
Computer News,@computer_hware,2016-07-18T23:18:57.000Z,"Computer News
@computer_hware
·
Jul 18, 2016",#Apple Posts Two New 'Shot on iPhone' Videos Featuring a Chipmunk and an Ant [Watch]. Read more: http://owler.us/aa4wkI $AAPL,,,,,[],https://twitter.com/computer_hware/status/755180083376066560
MacHash,@MacHashNews,2016-07-19T23:57:08.000Z,"MacHash
@MacHashNews
·
Jul 19, 2016",Unexpected success of iPhone SE predicted to drop Apple's average… http://dlvr.it/Lr2029 #AppleInsider $AAPL,,,,,[],https://twitter.com/MacHashNews/status/755552082728333312
Peripheral News,@_peripherals,2016-07-19T23:55:02.000Z,"Peripheral News
@_peripherals
·
Jul 19, 2016",#Apple Pay officially arrives in Hong Kong. Read more: http://owler.us/aa4Fqf $AAPL,,,,,[],https://twitter.com/_peripherals/status/755551551658209280
Computer News,@computer_hware,2016-07-19T23:55:02.000Z,"Computer News
@computer_hware
·
Jul 19, 2016",#Apple Pay officially arrives in Hong Kong. Read more: http://owler.us/aa4Fp5 $AAPL,,,1,,[],https://twitter.com/computer_hware/status/755551551637168129
Peripheral News,@_peripherals,2016-07-19T23:54:24.000Z,"Peripheral News
@_peripherals
·
Jul 19, 2016",#Apple Video shows off a dummy $150 iPhone 7 mockup. Read more: http://owler.us/aa4Fqk $AAPL,,,,,[],https://twitter.com/_peripherals/status/755551396263448576
Computer News,@computer_hware,2016-07-19T23:54:24.000Z,"Computer News
@computer_hware
·
Jul 19, 2016",#Apple Video shows off a dummy $150 iPhone 7 mockup. Read more: http://owler.us/aa4Fp4 $AAPL,,,1,,[],https://twitter.com/computer_hware/status/755551396242391040
Computer News,@computer_hware,2016-07-19T23:48:14.000Z,"Computer News
@computer_hware
·
Jul 19, 2016","#Apple Pay Launches in Hong Kong with Support for MasterCard, Visa, and American Express Ca... Read more: http://owler.us/aa4FnB $AAPL",,,,,[],https://twitter.com/computer_hware/status/755549843251081217
Puneet,@pbmech,2016-07-20T23:59:36.000Z,"Puneet
@pbmech
·
Jul 20, 2016","Replying to 
@Pharmdca",,,,1,[],https://twitter.com/pbmech/status/755915089316765696
suriNotes,@surinotes,2016-07-20T23:57:06.000Z,"suriNotes
@surinotes
·
Jul 20, 2016","Commented on StockTwits: $AAPL ABC Bullish Pattern, Targets, Earnings: 7/26 http://stocktwits.com/OptionHulk91/message/58845034#58845393…",,,,,[],https://twitter.com/surinotes/status/755914460930244609
nikhil sukhtankar,@suktanker,2016-07-20T23:54:09.000Z,"nikhil sukhtankar
@suktanker
·
Jul 20, 2016",$AAPL all set to open store in India! http://news.cmlviz.com/2016/07/20/breaking-apple-inc--nasdaq-aapl-enormous-opportunity-in-india.html… #TechTalk,,,,,[],https://twitter.com/suktanker/status/755913721034055680
icoachhypnosis,@icoachhypnosis,2016-07-21T23:54:20.000Z,"icoachhypnosis
@icoachhypnosis
·
Jul 21, 2016",Apple Inc. (NASDAQ:AAPL) iPhone SE is a Huge Winner http://ift.tt/2az65OG,,,,,[],https://twitter.com/icoachhypnosis/status/756276153590116352
Technowledge.org,@Technowledgeorg,2016-07-21T23:51:08.000Z,"Technowledge.org
@Technowledgeorg
·
Jul 21, 2016",One Reason Apple (AAPL) Stock Closed Lower Today http://dlvr.it/Lrqwjx,,,,,[],https://twitter.com/Technowledgeorg/status/756275346203222016
Peripheral News,@_peripherals,2016-07-21T23:50:02.000Z,"Peripheral News
@_peripherals
·
Jul 21, 2016","#Apple Watch Is Pretty Much A Dud, Shipments Plunge. Read more: http://owler.us/aa43rW $AAPL",,,,,[],https://twitter.com/_peripherals/status/756275071321112576
MacHash,@MacHashNews,2016-07-22T23:54:10.000Z,"MacHash
@MacHashNews
·
Jul 22, 2016",The Blink Security Camera System Keeps an Eye on Your Home Without Wires http://dlvr.it/LsFd2p #AppAdvice $AAPL,,,,,[],https://twitter.com/MacHashNews/status/756638499634352132
Computer News,@computer_hware,2016-07-22T23:48:18.000Z,"Computer News
@computer_hware
·
Jul 22, 2016",Activists ask #Apple to ditch patent for remote iPhone camera deactivation. Read more: http://owler.us/aa5c7G $AAPL,,,,,[],https://twitter.com/computer_hware/status/756637021469286400
Peripheral News,@_peripherals,2016-07-22T23:48:18.000Z,"Peripheral News
@_peripherals
·
Jul 22, 2016",Activists ask #Apple to ditch patent for remote iPhone camera deactivation. Read more: http://owler.us/aa5c7H $AAPL,,,,,[],https://twitter.com/_peripherals/status/756637021347520512
Computer News,@computer_hware,2016-07-22T23:45:13.000Z,"Computer News
@computer_hware
·
Jul 22, 2016",Pokemon Go breaks #Apple download records. Read more: http://owler.us/aa5c57 $AAPL,,,,,[],https://twitter.com/computer_hware/status/756636244667269121
WallStreetCheats,@WallStCheats,2016-07-23T23:59:55.000Z,"WallStreetCheats
@WallStCheats
·
Jul 23, 2016",Weekly #Earnings  $AAPL $FB $AMZN $TWTR $GILD $UA $GOOGL $F $S $FCX $MCD $JBLU $GPRO $CAT $VZ http://eps.sh/cal,,,1,,[],https://twitter.com/WallStCheats/status/757002333263888384
max pain,@optioncharts,2016-07-23T23:50:41.000Z,"max pain
@optioncharts
·
Jul 23, 2016",$AAPL Max Pain = 97.00. Maturity = 07/29/2016. Previous close = 98.66.  http://bit.ly/2a0G0th,,,,,[],https://twitter.com/optioncharts/status/757000009774530560
Computer News,@computer_hware,2016-07-23T23:48:28.000Z,"Computer News
@computer_hware
·
Jul 23, 2016","#Apple weathers anti-US demo in China, where patriotic protests snowball. Read more: http://owler.us/aa5gsf $AAPL",,,,,[],https://twitter.com/computer_hware/status/756999451487506432
TheChartGuys,@ChartGuys,2016-07-24T23:57:11.000Z,"TheChartGuys
@ChartGuys
·
Jul 24, 2016",$AAPL Technical Analysis from Friday. #Prepare for Tomorrow! #stocks #stocktrading http://stocktwits.com/ChartGuysDan/message/59058418…,,,,,[],https://twitter.com/ChartGuys/status/757364032974180352
Peripheral News,@_peripherals,2016-07-24T23:56:20.000Z,"Peripheral News
@_peripherals
·
Jul 24, 2016",Michael Lee takes long position in #Apple and here is why. Read more: http://owler.us/aa5lmk $AAPL,,,,,[],https://twitter.com/_peripherals/status/757363821178564609
Computer News,@computer_hware,2016-07-24T23:56:20.000Z,"Computer News
@computer_hware
·
Jul 24, 2016",Michael Lee takes long position in #Apple and here is why. Read more: http://owler.us/aa5lme $AAPL,,,,,[],https://twitter.com/computer_hware/status/757363821166010368
Peripheral News,@_peripherals,2016-07-25T23:58:32.000Z,"Peripheral News
@_peripherals
·
Jul 25, 2016",#Apple The iPhone 8 might use iris scanning to complement Touch ID. Read more: http://owler.us/aa5w5S $AAPL,,,,,[],https://twitter.com/_peripherals/status/757726760960086016
Computer News,@computer_hware,2016-07-25T23:58:32.000Z,"Computer News
@computer_hware
·
Jul 25, 2016",#Apple The iPhone 8 might use iris scanning to complement Touch ID. Read more: http://owler.us/aa5w5J $AAPL,,,,,[],https://twitter.com/computer_hware/status/757726760519671809
Scott Redler,@RedDogT3,2016-07-25T23:56:20.000Z,"Scott Redler
@RedDogT3
·
Jul 25, 2016",Tonight's Chinese Version of the recap and look ahead $spy $spx $iwm $xle $fb $aapl,,1,1,4,[],https://twitter.com/RedDogT3/status/757726208289275904
Guru Algo Trading,@TradingGuru,2016-07-26T23:59:49.000Z,"Guru Algo Trading
@TradingGuru
·
Jul 26, 2016","RT $AAPL HFT Algos triggered BUY in SIGMA-X, CROSSFINDER, ATS, LX @ 19:59. P/T 107.00 $MSFT $QCOM $PCLN $GOOG $AMZN $NFLX $FB $TSLA $QQQ",,,,,[],https://twitter.com/TradingGuru/status/758089472584065024
KC72576 Technologies,@KC72576_Tech,2016-07-26T23:58:41.000Z,"KC72576 Technologies
@KC72576_Tech
·
Jul 26, 2016",Tim Cook just reignited speculation about Apples big TV plans (AAPL) (Alexei Oreskovic… http://goo.gl/fb/Z89Y9h,,,,,[],https://twitter.com/KC72576_Tech/status/758089186385756160
KC72576 Technologies,@KC72576_Tech,2016-07-26T23:58:41.000Z,"KC72576 Technologies
@KC72576_Tech
·
Jul 26, 2016",Apple CEO Tim Cook can’t pronounce Pokémon but he still thinks its incredible (AAPL) (Kif… http://goo.gl/fb/qO91Bi,,,,,[],https://twitter.com/KC72576_Tech/status/758089185861525504
Bank Informer,@bankinformer,2016-07-27T23:59:06.000Z,"Bank Informer
@bankinformer
·
Jul 27, 2016","Cramer's stocks to watch: AAPL, BA, & KO http://bankinformer.com/646009/cramers-stocks-to-watch-aapl-ba-ko/…",,,,,[],https://twitter.com/bankinformer/status/758451681386344448
Debbie,@de08b,2016-07-27T23:58:12.000Z,"Debbie
@de08b
·
Jul 27, 2016",Windward Capital Management Co Ca Lowers stake in Apple Inc (AAPL) #AAPL http://dlvr.it/LvDMCl #AAPL,,,,,[],https://twitter.com/de08b/status/758451451756617729
"M Kucala MS,MBA",@MKucala,2016-07-27T23:57:50.000Z,"M Kucala MS,MBA
@MKucala
·
Jul 27, 2016","(Recap) Apple (AAPL) Tops Q3 EPS by 4c; Issues Solid Outlook http://streetinsider.com/Earnings/Apple+%28AAPL%29+Tops+Q3+EPS+by+4c%3B+Issues+Solid+Outlook/11865077.html… via 
@Street_Insider",,,,,[],https://twitter.com/MKucala/status/758451359544844289
Peripheral News,@_peripherals,2016-07-27T23:56:07.000Z,"Peripheral News
@_peripherals
·
Jul 27, 2016",#Apple Review: Bear notes app for Mac. Read more: http://owler.us/aa5RKE $AAPL,,,,,[],https://twitter.com/_peripherals/status/758450931209871360
Peripheral News,@_peripherals,2016-07-28T23:54:07.000Z,"Peripheral News
@_peripherals
·
Jul 28, 2016",#Apple iTunes users warned to delete 'scam' emails claiming they have spent more than £20 d... Read more: http://owler.us/aa50d7 $AAPL,,,,,[],https://twitter.com/_peripherals/status/758812815423524864
Peripheral News,@_peripherals,2016-07-28T23:52:16.000Z,"Peripheral News
@_peripherals
·
Jul 28, 2016",#Apple's free app of the week: Power Hover. Read more: http://owler.us/aa50bV $AAPL,,,,,[],https://twitter.com/_peripherals/status/758812348404465666
Computer News,@computer_hware,2016-07-28T23:52:16.000Z,"Computer News
@computer_hware
·
Jul 28, 2016",#Apple's free app of the week: Power Hover. Read more: http://owler.us/aa50bC $AAPL,,,,,[],https://twitter.com/computer_hware/status/758812348383502338
Peripheral News,@_peripherals,2016-07-29T23:59:43.000Z,"Peripheral News
@_peripherals
·
Jul 29, 2016","#Apple patents stylus that doubles as a joystick, air mouse. Read more: http://owler.us/aa6ptf $AAPL",,,,,[],https://twitter.com/_peripherals/status/759176611858046976
Computer News,@computer_hware,2016-07-29T23:59:43.000Z,"Computer News
@computer_hware
·
Jul 29, 2016",http://Fin24.com | Why #Apple has veered into the slow lane. Read more: http://owler.us/aa6psF $AAPL,,,,,[],https://twitter.com/computer_hware/status/759176611836997632
Computer News,@computer_hware,2016-07-29T23:59:06.000Z,"Computer News
@computer_hware
·
Jul 29, 2016",Profit growth slumps at #Apple but Street sees grounds for optimism. Read more: http://owler.us/aa6psP $AAPL,,,,,[],https://twitter.com/computer_hware/status/759176456471654400
Peripheral News,@_peripherals,2016-07-29T23:59:06.000Z,"Peripheral News
@_peripherals
·
Jul 29, 2016",http://Fin24.com | Why #Apple has veered into the slow lane. Read more: http://owler.us/aa6pta $AAPL,,,,,[],https://twitter.com/_peripherals/status/759176456463187968
Alex,@alexielsi,2016-07-30T23:53:11.000Z,"Alex
@alexielsi
·
Jul 30, 2016",Apple Inc. (AAPL) iPad Pro Outsells Microsoft Corporation... http://dlvr.it/LwRMFy #MicrosoftCorporation,,,,,[],https://twitter.com/alexielsi/status/759537354155569152
Bilo Selhi,@StocksThatDoubl,2016-07-30T23:52:29.000Z,"Bilo Selhi
@StocksThatDoubl
·
Jul 30, 2016",Find #stocks to #trade with http://BiloSelhi.com  $AAPL $AVXL +74%  $YRCW $CLD $TSRI $ENVA $RPRX $ACRX,,,,,[],https://twitter.com/StocksThatDoubl/status/759537177294438401
EIN Presswire: Software Newswire,@EINSoftwareNews,2016-07-30T23:50:44.000Z,"EIN Presswire: Software Newswire
@EINSoftwareNews
·
Jul 30, 2016",There's a bull case for Apple — but the company won't tell you about it (AAPL) http://s.einnews.com/JE1iOA-WuL,,,,,[],https://twitter.com/EINSoftwareNews/status/759536739455234048
Sony the One and Only ... The real thing,@sonycomeback,2016-07-31T23:59:53.000Z,"Sony the One and Only ... The real thing
@sonycomeback
·
Jul 31, 2016",Buy a lottery ticket: $SNE Sony Mobile just turned a profit http://androidauthority.com/sony-mobile-makes-profit-706463/… $MSFT $AMZN $CMCSA $AAPL $GE $JPM $MS $COSI $NFLX $FB $T,,,,,[],https://twitter.com/sonycomeback/status/759901428668260353
Peripheral News,@_peripherals,2016-07-31T23:58:11.000Z,"Peripheral News
@_peripherals
·
Jul 31, 2016",#Apple iPhone 7 Video Appears To Show Lack Of Headphone Jack. Read more: http://owler.us/aa6MOL $AAPL,,,,,[],https://twitter.com/_peripherals/status/759900999813181441
Computer News,@computer_hware,2016-07-31T23:58:11.000Z,"Computer News
@computer_hware
·
Jul 31, 2016",#Apple iPhone 7 Video Appears To Show Lack Of Headphone Jack. Read more: http://owler.us/aa6MOz $AAPL,,,,,[],https://twitter.com/computer_hware/status/759900999796391936
Mobile Media,@Portivia,2016-08-01T23:58:53.000Z,"Mobile Media
@Portivia
·
Aug 1, 2016",What Is Shared #Mobility? 9 Things You Should Know --  The Motley Fool http://fool.com/investing/2016/06/18/what-is-shared-mobility-9-things-you-should-know.aspx#.V5_hnl7dnyc.twitter… $AAPL $TSLA $F $BAMXF,,,,,[],https://twitter.com/Portivia/status/760263563533492224
Ross Gerber,@GerberKawasaki,2016-08-01T23:56:40.000Z,"Ross Gerber
@GerberKawasaki
·
Aug 1, 2016","Replying to 
@FilmProfessor9
 @tim_cook
 and 2 others",,1,,,[],https://twitter.com/GerberKawasaki/status/760263005804298240
Ross Gerber,@GerberKawasaki,2016-08-01T23:55:44.000Z,"Ross Gerber
@GerberKawasaki
·
Aug 1, 2016","Replying to 
@adammarx13
 @davidmoble
 and 
@seeseesunday",,1,,,[],https://twitter.com/GerberKawasaki/status/760262773771304964
Andromeda Training,@Income_Outcome,2016-08-02T23:58:08.000Z,"Andromeda Training
@Income_Outcome
·
Aug 2, 2016",Apple sells nearly 400 iPhones per minute (and other insane stats) (AAPL) http://buff.ly/2atM4sl #finance #apple,,,4,6,[],https://twitter.com/Income_Outcome/status/760625764396068865
Peripheral News,@_peripherals,2016-08-02T23:55:32.000Z,"Peripheral News
@_peripherals
·
Aug 2, 2016",#Apple increases iPhone and iPad emoji options. Read more: http://owler.us/aa7CYH $AAPL,,,,,[],https://twitter.com/_peripherals/status/760625111523176449
Computer News,@computer_hware,2016-08-02T23:55:32.000Z,"Computer News
@computer_hware
·
Aug 2, 2016",#Apple increases iPhone and iPad emoji options. Read more: http://owler.us/aa7CYG $AAPL,,,,,[],https://twitter.com/computer_hware/status/760625111498010624
Peripheral News,@_peripherals,2016-08-03T23:59:43.000Z,"Peripheral News
@_peripherals
·
Aug 3, 2016",#Apple Music for Android is officially out of beta. Read more: http://owler.us/aa7Uku $AAPL,,,,,[],https://twitter.com/_peripherals/status/760988552075227136
OwensAssetFund,@OwensAssetFund,2016-08-03T23:59:27.000Z,"OwensAssetFund
@OwensAssetFund
·
Aug 3, 2016","@jimcramer
 @MadMoneyOnCNBC
 @CNBC
 This tweet should make national news #AAPL $AAPL",,,,,[],https://twitter.com/OwensAssetFund/status/760988482558955521
Peripheral News,@_peripherals,2016-08-03T23:59:06.000Z,"Peripheral News
@_peripherals
·
Aug 3, 2016","#Apple Music for Android launches out of beta, gets an equalizer. Read more: http://owler.us/aa7Ukv $AAPL",,,,,[],https://twitter.com/_peripherals/status/760988395854139392
Computer News,@computer_hware,2016-08-04T23:50:57.000Z,"Computer News
@computer_hware
·
Aug 4, 2016","#Apple Hackers use Find My iPhone feature to lock down iOS devices, demand cash. Read more: http://owler.us/aa75jD $AAPL",,,,,[],https://twitter.com/computer_hware/status/761348731505479680
Peripheral News,@_peripherals,2016-08-04T23:50:57.000Z,"Peripheral News
@_peripherals
·
Aug 4, 2016","#Apple Hackers use Find My iPhone feature to lock down iOS devices, demand cash. Read more: http://owler.us/aa75jT $AAPL",,,,,[],https://twitter.com/_peripherals/status/761348731488784384
Computer News,@computer_hware,2016-08-04T23:50:20.000Z,"Computer News
@computer_hware
·
Aug 4, 2016","#Apple reportedly switches channels on TV plans, eyes digital guide instead     - CNET. Read more: http://owler.us/aa75jG $AAPL",,,,,[],https://twitter.com/computer_hware/status/761348576073043968
B2B,@B2B_PROCURE,2016-08-05T23:59:27.000Z,"B2B
@B2B_PROCURE
·
Aug 5, 2016","Why Apple Inc. Should Buy This Important Supplier: Earlier this year, Apple (NASDAQ:AAPL) confirmed a report ...",,,,,[],https://twitter.com/B2B_PROCURE/status/761713256855576576
Fred Jones-West,@fredjoneswest,2016-08-05T23:57:22.000Z,"Fred Jones-West
@fredjoneswest
·
Aug 5, 2016",Why Apple Inc. Should Buy This Important Supplier http://ift.tt/2aOYYD7 #AAPL,,,1,,[],https://twitter.com/fredjoneswest/status/761712732630609921
thejudgewill451,@thejudgewill451,2016-08-05T23:56:04.000Z,"thejudgewill451
@thejudgewill451
·
Aug 5, 2016","AAPL PowerShares DB Agriculture Fund Summary
Read More --> http://dlvr.it/Lysfx7

$AAPL $KO $LGF #finance",,,,,[],https://twitter.com/thejudgewill451/status/761712408628822016
Ophir Gottlieb,@OphirGottlieb,2016-08-06T23:44:38.000Z,"Ophir Gottlieb
@OphirGottlieb
·
Aug 6, 2016","Apple self-driving effort shifts from hardware to software http://bit.ly/2akMtm4 via 
@rww
$AAPL",,,4,1,[],https://twitter.com/OphirGottlieb/status/762071916492402688
samir shah,@lexus07ls470,2016-08-06T23:44:30.000Z,"samir shah
@lexus07ls470
·
Aug 6, 2016",$aapl needs to leak some innovation projects info to get the stock going.,,,,1,[],https://twitter.com/lexus07ls470/status/762071882648711169
stocksnvape,@stocksnvape,2016-08-06T23:44:03.000Z,"stocksnvape
@stocksnvape
·
Aug 6, 2016","OKE Bravo Brio Restaurant Group Inc. Ex-Div Date
Read More --> http://dlvr.it/LzCX4h

$OKE $OKS $AAPL #tradeideas",,,,1,[],https://twitter.com/stocksnvape/status/762071769763094528
Evan Medeiros,@evanmedeiros,2016-08-07T23:59:06.000Z,"Evan Medeiros
@evanmedeiros
·
Aug 7, 2016",NEW VIDEO: Stock Market Recap & Sector Analysis https://youtube.com/watch?v=Gyeko4kTbUw… $SPY $QQQ $TLT $AAPL $GOOGL $TWTR & More #Stocks #Trading,,,1,1,[],https://twitter.com/evanmedeiros/status/762437948457439232
Cedric Stocks,@bigbluecup721,2016-08-07T23:45:35.000Z,"Cedric Stocks
@bigbluecup721
·
Aug 7, 2016","WMT Cempra, Inc. Stock Message Board
Read More --> http://dlvr.it/LzXwhY

$WMT $IESC $AAPL #investing",,,,,[],https://twitter.com/bigbluecup721/status/762434543500439552
Technology Updates,@TUpgated,2016-08-07T23:33:06.000Z,"Technology Updates
@TUpgated
·
Aug 7, 2016",Apple Inc. (AAPL): This Category May Hold Key To Stock Rally's Fate http://julitech.co.ke/2016/08/07/apple-inc-aapl-this-category-may-hold-key-to-stock-rallys-fate-14/…,,,,,[],https://twitter.com/TUpgated/status/762431402230939648
Guru Algo Trading,@TradingGuru,2016-08-08T23:58:33.000Z,"Guru Algo Trading
@TradingGuru
·
Aug 8, 2016","Replying to 
@TradingGuru",,1,,,[],https://twitter.com/TradingGuru/status/762800195851653124
Computer News,@computer_hware,2016-08-08T23:58:04.000Z,"Computer News
@computer_hware
·
Aug 8, 2016",#Apple Federal investigators look into iPhone price fixing in Russia. Read more: http://owler.us/aa8xNp $AAPL,,,,,[],https://twitter.com/computer_hware/status/762800075114295296
Peripheral News,@_peripherals,2016-08-08T23:58:04.000Z,"Peripheral News
@_peripherals
·
Aug 8, 2016",#Apple Federal investigators look into iPhone price fixing in Russia. Read more: http://owler.us/aa8xNr $AAPL,,,,,[],https://twitter.com/_peripherals/status/762800075101786112
Peripheral News,@_peripherals,2016-08-09T23:59:40.000Z,"Peripheral News
@_peripherals
·
Aug 9, 2016",60% off RAVPower Portable Multi-Functional Power Bank with 9000mAh Built-in #Apple Lightnin... Read more: http://owler.us/aa8HVT $AAPL,,,,,[],https://twitter.com/_peripherals/status/763162863422681089
Computer News,@computer_hware,2016-08-09T23:59:40.000Z,"Computer News
@computer_hware
·
Aug 9, 2016",60% off RAVPower Portable Multi-Functional Power Bank with 9000mAh Built-in #Apple Lightnin... Read more: http://owler.us/aa8HVx $AAPL,,,,,[],https://twitter.com/computer_hware/status/763162863355568128
Computer News,@computer_hware,2016-08-09T23:59:03.000Z,"Computer News
@computer_hware
·
Aug 9, 2016",60% off RAVPower Portable Multi-Functional Power Bank with 9000mAh Built-in #Apple Lightnin... Read more: http://owler.us/aa8HVw $AAPL,,,,,[],https://twitter.com/computer_hware/status/763162708044713985
Computer News,@computer_hware,2016-08-10T23:59:39.000Z,"Computer News
@computer_hware
·
Aug 10, 2016","#Apple's explanation for its secrecy is a thinly veiled jab at its biggest competitors (, G... Read more: http://owler.us/aa8Z9K $AAPL",,,,,[],https://twitter.com/computer_hware/status/763525247588982784
Peripheral News,@_peripherals,2016-08-10T23:59:39.000Z,"Peripheral News
@_peripherals
·
Aug 10, 2016","#Apple's explanation for its secrecy is a thinly veiled jab at its biggest competitors (, G... Read more: http://owler.us/aa8Z91 $AAPL",,,,,[],https://twitter.com/_peripherals/status/763525247266004992
Computer News,@computer_hware,2016-08-10T23:59:02.000Z,"Computer News
@computer_hware
·
Aug 10, 2016",How TSMC Won Back Exclusivity With #Apple for the A10 Chip in iPhone 7. Read more: http://owler.us/aa8Z0H $AAPL,,,,,[],https://twitter.com/computer_hware/status/763525091523047424
Peripheral News,@_peripherals,2016-08-10T23:59:02.000Z,"Peripheral News
@_peripherals
·
Aug 10, 2016",How TSMC Won Back Exclusivity With #Apple for the A10 Chip in iPhone 7. Read more: http://owler.us/aa8Z0K $AAPL,,,,,[],https://twitter.com/_peripherals/status/763525091434962944
Computer News,@computer_hware,2016-08-11T23:59:49.000Z,"Computer News
@computer_hware
·
Aug 11, 2016",#Apple Talk 10: The iPad story. Read more: http://owler.us/aa9Ysw $AAPL,,,,1,[],https://twitter.com/computer_hware/status/763887677586366464
Peripheral News,@_peripherals,2016-08-11T23:59:49.000Z,"Peripheral News
@_peripherals
·
Aug 11, 2016",#Apple Talk 10: The iPad story. Read more: http://owler.us/aa9YsP $AAPL,,,,,[],https://twitter.com/_peripherals/status/763887677154271232
Guru Algo Trading,@TradingGuru,2016-08-11T23:59:13.000Z,"Guru Algo Trading
@TradingGuru
·
Aug 11, 2016","RT $AAPL HFT Algos triggered BUY in SIGMA-X, CROSSFINDER, ATS, LX @ 19:57. P/T 109.00 $MSFT $IBM $PCLN $GOOG $AMZN $NFLX $FB $TSLA $QQQ",,,,,[],https://twitter.com/TradingGuru/status/763887527380017152
AE,@advancedelon,2016-08-12T23:59:14.000Z,"AE
@advancedelon
·
Aug 12, 2016","|
$AAPL Apple understands that their greatest advantage from the beginning was installed base of iPhones. $MSFT could not overcome

$GOOG",▫ ◽ ◻ ⬜ ⬜ ◻ ◽ ▫,,,,[],https://twitter.com/advancedelon/status/764249918768807937
Deliberate Artecture,@gordonsung,2016-08-12T23:53:44.000Z,"Deliberate Artecture
@gordonsung
·
Aug 12, 2016",Future of domestic design is not going to be #aapl ladden ecosystem home appliances and gadgetry. Two words. More selfies and laziness.,,,,,[],https://twitter.com/gordonsung/status/764248534187020288
