date,news_headline
2020-04-17,"Midway through trading Friday, the Dow traded up 1.47% to 23883.41 while the NASDAQ rose 0.49% to 8574.36. The S&amp;P also rose, gaining 1.33% to 2,836.68."
2020-04-17,"AMC Entertainment Holdings, Inc. -- Moody's downgrades AMC's CFR to Caa1 and rates new first-lien notes B3; outlook negative"
2020-04-17,AMC Entertainment's Price Over Earnings Insights
2020-04-17,"Following the market opening Friday, the Dow traded up 2.27% to 24,071.39 while the NASDAQ rose 1.44% to 8,655.39. The S&amp;P also rose, gaining 2.16% to 2,859.98."
2020-04-17,AMC Shares Soar on Private Offering and Liquidity Optimism
2020-04-17,AMC says debt offering will let it survive closed theaters into the fall
2020-04-16,"Live Nation, cinemas up following WH reopening guidelines"
2020-04-16,"AMC Entertainment Holdings, Inc. Announces Proposed Private Offering of First Lien Notes"
2020-04-15,Imperial Capital analyst David Miller downgrades AMC Entertainment (NYSE:AMC) from Outperform to In-Line and lowers the price target from $7 to $2.
2020-04-14,Cinemark +7.4% after new debt eases liquidity concerns
2020-04-14,B. Riley FBR downgrades AMC Entertainment (NYSE:AMC) from Neutral to Sell and lowers the price target from $3.5 to $0.25.
2020-04-13,"Toward the end of trading Monday, the Dow traded down 1.84% to 23283.06 while the NASDAQ fell 0.34% to 8,126.05. The S&amp;P also fell, dropping 1.49% to 2,748.23."
2020-04-13,Theater Chain AMC Reportedly in Talks to Hire Chapter 11 Counsel
2020-04-13,"Midway through trading Monday, the Dow traded down 2.25% to 23185.53 while the NASDAQ fell 0.89% to 8,081.03. The S&amp;P also fell, dropping 1.95% to 2,735.29."
2020-04-13,"Following the market opening Monday, the Dow traded down 1.35% to 23,399.06 while the NASDAQ fell 0.42% to 8,119.59. The S&amp;P also fell, dropping 1.24% to 2,755.34."
2020-04-09,Cinemark +11% amid AMC bankruptcy chatter
2020-04-09,MKM Partners analyst Eric Handler downgrades AMC Entertainment (NYSE:AMC) from Neutral to Sell.
2020-04-08,"Citi sees high risk in EPR, amid AMC rent crisis"
2020-04-08,Loop Capital analyst Alan Gould downgrades AMC Entertainment (NYSE:AMC) from Hold to Sell and announces $1 price target.
2020-04-03,"The coronavirus (COVID-19) outbreak has dragged down stock prices across the board, and media and entertainment stocks are no exception. While some media and entertainment businesses have ground to a complete halt due to the economic shutdown, others are thriv"
2020-03-31,Are Options Traders Betting on a Big Move in AMC Entertainment (AMC) Stock?
2020-03-24,AMC faces biggest liquidity challenge among theaters - MKM
2020-03-24,Bullish Credit Suisse cuts AMC amid theater shutdown
2020-03-19,Cinemas enjoy heavy rebound rally after drops
2020-03-18,AMC -14.5% on new downgrades
2020-03-18,B. Riley analyst Eric Wold downgrades AMC Entertainment (NYSE:AMC) from Buy to Neutral and announces $3.5 price target.
2020-03-18,Citigroup analyst Jason Bazinet downgrades AMC Entertainment (NYSE:AMC) from Buy to Sell and announces $1 price target.
2020-03-17,"AMC Theatres (NYSE: AMC), announced that as of Tuesday, March 17, all AMC locations in the United States will close for at least six to 12 weeks, in compliance with local, state and federal directives, and as a precaution to help ensure the health and safety o"
2020-03-16,The domestic box office just had its worst weekend in 20 years — and it's only going to get worse
2020-03-16,Benchmark analyst Mike Hickey downgrades AMC Entertainment (NYSE:AMC) from Buy to Hold.
2020-03-16,"AMC Updates Its Commitment to Social Distancing by Introducing a New ""50/50 Policy"" at All Its Open U.S. Theatres"
2020-03-09,Cinemark better off than AMC if screens close - Credit Suisse
2020-03-09,AMC names Pearson chief strategy officer
2020-03-08,Edited Transcript of AMC earnings conference call or presentation 27-Feb-20 10:00pm GMT
2020-03-05,Wildly Popular Fate/stay night [Heaven's Feel] Trilogy Returns to U.S. Movie Theaters for Two Special Events This Spring
2020-03-04,New James Bond film pushes back release date
2020-02-27,"AMC Entertainment EPS beats by $0.25, beats on revenue"
2020-02-27,AMC Entertainment (AMC) Surpasses Q4 Earnings and Revenue Estimates
2020-02-27,AMC Entertainment Cuts Qtr. Dividend From $0.20 To $0.03/Share
2020-02-27,AMC Entertainment Reports $200M Buyback
2020-02-27,AMC Entertainment Hldgs (NYSE:AMC) reported quarterly earnings of $0.35 per share. This is a 94.44 percent increase over earnings of $0.18 per share from the same period last year. The company reported quarterly sales
2020-02-27,"AMC Entertainment Holdings, Inc. Announces Fourth Quarter and Full Year 2019 Results"
2020-02-27,"AMC Entertainment Holdings, Inc. Announces Quarterly Dividend, Company Share Buyback Authorization and Unique New Executive Compensation Program"
2020-02-27,Companies Reporting Before The Bell Keurig Dr Pepper Inc. (NYSE: KDP) is estimated to report quarterly earnings at $0.35 per share on revenue of $2.96 billion.
2020-02-25,Benchmark maintains AMC Entertainment Hldgs (NYSE:AMC) with a Buy and lowers the price target from $17 to $15.
2020-02-20,AMC Entertainment (AMC) Reports Next Week: Wall Street Expects Earnings Growth
2020-02-19,The Inspirational and Uplifting 'Rachel and Dave Hollis Variety Show' Comes to Movie Theaters Nationwide for a Live One-Night Event March 24
2020-01-27,"AMC Entertainment Holdings, Inc. to Announce Fourth Quarter and Year-End 2019 Results and Host Earnings Conference Call"
2020-01-08,"The Communication Services Select Sector SPDR (NYSE: XLC), the first and largest exchange traded fund dedicated to the communication service sector, is often known for its massive combined weight to Facebook Inc (NASDAQ: FB)"
2020-01-06,Theater Chains Face Uncertain 2020 With Few Must-See Films
